2023-11-21 13:14:55,166 INFO    StreamThr :361631 [internal.py:wandb_internal():86] W&B internal server running at pid: 361631, started at: 2023-11-21 13:14:55.166086
2023-11-21 13:14:55,167 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: status
2023-11-21 13:14:55,169 INFO    WriterThread:361631 [datastore.py:open_for_write():85] open: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/run-ldkfopmk.wandb
2023-11-21 13:14:55,169 DEBUG   SenderThread:361631 [sender.py:send():380] send: header
2023-11-21 13:14:55,178 DEBUG   SenderThread:361631 [sender.py:send():380] send: run
2023-11-21 13:14:55,712 INFO    SenderThread:361631 [dir_watcher.py:__init__():211] watching files in: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files
2023-11-21 13:14:55,712 INFO    SenderThread:361631 [sender.py:_start_run_threads():1124] run started: ldkfopmk with start time 1700540095.166058
2023-11-21 13:14:55,716 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: check_version
2023-11-21 13:14:55,716 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: check_version
2023-11-21 13:14:55,771 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: run_start
2023-11-21 13:14:55,774 DEBUG   HandlerThread:361631 [system_info.py:__init__():32] System info init
2023-11-21 13:14:55,774 DEBUG   HandlerThread:361631 [system_info.py:__init__():47] System info init done
2023-11-21 13:14:55,774 INFO    HandlerThread:361631 [system_monitor.py:start():194] Starting system monitor
2023-11-21 13:14:55,775 INFO    SystemMonitor:361631 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-21 13:14:55,775 INFO    HandlerThread:361631 [system_monitor.py:probe():214] Collecting system info
2023-11-21 13:14:55,775 INFO    SystemMonitor:361631 [interfaces.py:start():190] Started cpu monitoring
2023-11-21 13:14:55,776 INFO    SystemMonitor:361631 [interfaces.py:start():190] Started disk monitoring
2023-11-21 13:14:55,776 INFO    SystemMonitor:361631 [interfaces.py:start():190] Started gpu monitoring
2023-11-21 13:14:55,776 INFO    SystemMonitor:361631 [interfaces.py:start():190] Started memory monitoring
2023-11-21 13:14:55,777 INFO    SystemMonitor:361631 [interfaces.py:start():190] Started network monitoring
2023-11-21 13:14:55,801 DEBUG   HandlerThread:361631 [system_info.py:probe():196] Probing system
2023-11-21 13:14:55,804 DEBUG   HandlerThread:361631 [system_info.py:_probe_git():181] Probing git
2023-11-21 13:14:55,810 DEBUG   HandlerThread:361631 [system_info.py:_probe_git():189] Probing git done
2023-11-21 13:14:55,810 DEBUG   HandlerThread:361631 [system_info.py:probe():244] Probing system done
2023-11-21 13:14:55,811 DEBUG   HandlerThread:361631 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-88-generic-x86_64-with-glibc2.31', 'python': '3.9.18', 'heartbeatAt': '2023-11-21T04:14:55.801122', 'startedAt': '2023-11-21T04:14:55.163280', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/jmw/ing/myfi/vfi/src/models_test.py', 'codePathLocal': 'models_test.py', 'codePath': 'vfi/src/models_test.py', 'git': {'remote': 'https://github.com/Miinuuu/myfi.git', 'commit': 'b26010ce32b1ffce1dd932143c7912c26b2dbeb4'}, 'email': 'jeongminwu@gmail.com', 'root': '/home/jmw/ing/myfi', 'host': 'lab-com', 'username': 'jmw', 'executable': '/home/jmw/anaconda3/envs/vct_tf/bin/python', 'cpu_count': 10, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3826.5583500000002, 'min': 800.0, 'max': 5300.0}, 'cpu_freq_per_core': [{'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 4961.962, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 3700.0, 'min': 800.0, 'max': 5300.0}, {'current': 4969.205, 'min': 800.0, 'max': 5300.0}], 'disk': {'/': {'total': 1832.6994018554688, 'used': 1384.8475952148438}}, 'gpu': 'NVIDIA RTX A6000', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA RTX A6000', 'memory_total': 51527024640}], 'memory': {'total': 62.64297866821289}}
2023-11-21 13:14:55,811 INFO    HandlerThread:361631 [system_monitor.py:probe():224] Finished collecting system info
2023-11-21 13:14:55,811 INFO    HandlerThread:361631 [system_monitor.py:probe():227] Publishing system info
2023-11-21 13:14:55,811 DEBUG   HandlerThread:361631 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-21 13:14:55,811 DEBUG   HandlerThread:361631 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-21 13:14:55,811 DEBUG   HandlerThread:361631 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-21 13:14:56,713 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/conda-environment.yaml
2023-11-21 13:14:56,714 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/requirements.txt
2023-11-21 13:14:57,445 DEBUG   HandlerThread:361631 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-21 13:14:57,445 INFO    HandlerThread:361631 [system_monitor.py:probe():229] Finished publishing system info
2023-11-21 13:14:57,449 DEBUG   SenderThread:361631 [sender.py:send():380] send: files
2023-11-21 13:14:57,449 INFO    SenderThread:361631 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-21 13:14:57,453 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: stop_status
2023-11-21 13:14:57,453 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: stop_status
2023-11-21 13:14:57,494 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-21 13:14:57,713 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/conda-environment.yaml
2023-11-21 13:14:57,713 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/wandb-metadata.json
2023-11-21 13:14:57,726 DEBUG   SenderThread:361631 [sender.py:send():380] send: telemetry
2023-11-21 13:14:58,427 DEBUG   SenderThread:361631 [sender.py:send():380] send: telemetry
2023-11-21 13:14:58,430 DEBUG   SenderThread:361631 [sender.py:send():380] send: exit
2023-11-21 13:14:58,430 INFO    SenderThread:361631 [sender.py:send_exit():585] handling exit code: 1
2023-11-21 13:14:58,430 INFO    SenderThread:361631 [sender.py:send_exit():587] handling runtime: 2
2023-11-21 13:14:58,431 INFO    SenderThread:361631 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-21 13:14:58,431 INFO    SenderThread:361631 [sender.py:send_exit():593] send defer
2023-11-21 13:14:58,431 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,431 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-21 13:14:58,432 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,432 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-21 13:14:58,432 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 1
2023-11-21 13:14:58,432 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,432 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-21 13:14:58,432 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,432 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-21 13:14:58,432 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 2
2023-11-21 13:14:58,432 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,432 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-21 13:14:58,432 INFO    HandlerThread:361631 [system_monitor.py:finish():203] Stopping system monitor
2023-11-21 13:14:58,432 DEBUG   SystemMonitor:361631 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-21 13:14:58,432 DEBUG   SystemMonitor:361631 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-21 13:14:58,432 DEBUG   SystemMonitor:361631 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-21 13:14:58,433 INFO    HandlerThread:361631 [interfaces.py:finish():202] Joined cpu monitor
2023-11-21 13:14:58,433 INFO    HandlerThread:361631 [interfaces.py:finish():202] Joined disk monitor
2023-11-21 13:14:58,460 INFO    HandlerThread:361631 [interfaces.py:finish():202] Joined gpu monitor
2023-11-21 13:14:58,460 INFO    HandlerThread:361631 [interfaces.py:finish():202] Joined memory monitor
2023-11-21 13:14:58,460 INFO    HandlerThread:361631 [interfaces.py:finish():202] Joined network monitor
2023-11-21 13:14:58,460 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,460 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-21 13:14:58,460 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 3
2023-11-21 13:14:58,460 DEBUG   SenderThread:361631 [sender.py:send():380] send: stats
2023-11-21 13:14:58,461 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,461 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-21 13:14:58,461 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,461 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-21 13:14:58,461 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 4
2023-11-21 13:14:58,461 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,461 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-21 13:14:58,461 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,461 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-21 13:14:58,461 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 5
2023-11-21 13:14:58,461 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,461 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-21 13:14:58,462 DEBUG   SenderThread:361631 [sender.py:send():380] send: summary
2023-11-21 13:14:58,462 INFO    SenderThread:361631 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-21 13:14:58,462 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,462 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-21 13:14:58,462 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 6
2023-11-21 13:14:58,462 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,462 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-21 13:14:58,462 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,462 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-21 13:14:58,465 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: status_report
2023-11-21 13:14:58,689 INFO    SenderThread:361631 [sender.py:transition_state():613] send defer: 7
2023-11-21 13:14:58,689 DEBUG   HandlerThread:361631 [handler.py:handle_request():146] handle_request: defer
2023-11-21 13:14:58,690 INFO    HandlerThread:361631 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-21 13:14:58,690 DEBUG   SenderThread:361631 [sender.py:send_request():407] send_request: defer
2023-11-21 13:14:58,690 INFO    SenderThread:361631 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-21 13:14:58,713 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/config.yaml
2023-11-21 13:14:58,713 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/output.log
2023-11-21 13:14:58,713 INFO    Thread-12 :361631 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jmw/ing/myfi/vfi/src/wandb/run-20231121_131455-ldkfopmk/files/wandb-summary.json
